,lat,lng,city,state,date,year,month,Airport Name,Lat Airport,Lng Airport
926,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
927,44.679424700000006,-79.31057750000001,Orillia (Canada),ON,2014-12-20T12:45:00.000Z,2014,12,Matchedash Lake Waterdrome,44.788925,-79.500198
928,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
929,45.247988899999996,-78.89287759999999,Algonquin Highlands (Canada),ON,2014-08-05T22:00:00.000Z,2014,8,Dwight Airport,45.308553,-78.980631
930,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
931,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
932,43.865024600000005,-78.9382383,Whitby (Canada),ON,2015-09-06T22:00:00.000Z,2015,9,Billy Bishop Toronto City Airport,43.6284819,-79.3959577
933,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
934,48.7738991,-91.6386031,Atikokan (Canada),ON,2010-09-28T22:00:00.000Z,2010,9,Atikokan Airport,48.77129629999999,-91.6373615
935,48.4760636,-81.3283354,Timmins (Canada),ON,2013-09-21T22:30:00.000Z,2013,9,Iroquois Falls Airport,48.74172000000001,-80.793052
936,49.5288403,-84.5630623171128,Angus (Canada),ON,2000-08-21T03:30:00.000Z,2000,8,Carey Lake Airport,49.743919,-84.03337700000002
937,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
938,50.1785158,-86.71333100000001,Northern Canada,ON,1995-02-06T01:00:00.000Z,1995,2,Hutchison Lake Waterdrome,49.78478,-86.94001899999999
939,50.1785158,-86.71333100000001,Northern Canada,ON,1995-02-06T01:00:00.000Z,1995,2,Hutchison Lake Waterdrome,49.78478,-86.94001899999999
940,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
941,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
942,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
943,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
944,46.9599336,-84.6871352,Pancake Bay (Canada),ON,2008-10-15T03:00:00.000Z,2008,10,,,
945,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
946,49.789617,-93.6748203,Lake Winnange (Canada),ON,2013-08-13T23:20:00.000Z,2013,8,Vermilion Bay Airport,49.88005700000001,-93.429593
947,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
948,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
949,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
950,49.1994786,-84.78911640000001,Cedar Point (Canada),ON,1987-06-20T12:15:00.000Z,1987,6,Granitehill Lake Waterdrome,49.098705,-85.200293
951,46.0266765,-79.7193879,Restoule (Canada),ON,1999-09-07T23:08:00.000Z,1999,9,Sundridge South River Airport,45.82452430000001,-79.3297116
952,45.8023305,-81.72359770000001,Wikwemikong (Canada),ON,2008-05-15T15:00:00.000Z,2008,5,Little Current Waterdrome,45.98388899999999,-81.95861099999999
953,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
954,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
955,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
956,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
957,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
958,49.70434385,-87.766674169786,Bearskin Lake (Canada),ON,2007-10-26T19:00:00.000Z,2007,10,,,
959,49.789617,-93.6748203,Lake Winnange (Canada),ON,2013-08-13T23:20:00.000Z,2013,8,Vermilion Bay Airport,49.88005700000001,-93.429593
960,46.5990787,-81.1823224,Sudbury (Canada),ON,2014-08-10T23:15:00.000Z,2014,8,Greater Sudbury Airport,46.6228445,-80.7956531
961,42.932672499999995,-80.5626695,Otterville (Canada),ON,2011-11-05T11:00:00.000Z,2011,11,Woodstock Airport,43.11107820000001,-80.82423829999999
962,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
963,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
964,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
965,43.3811896,-81.00317829999999,Enterprise (Canada),ON,2004-08-31T21:00:00.000Z,2004,8,Woodstock Airport,43.11107820000001,-80.82423829999999
966,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
967,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
968,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
969,49.815070299999995,-92.9815933,Oxdrift (Canada),ON,1982-07-01T21:00:00.000Z,1982,7,Eagle River Airport,49.75559,-93.14026799999999
970,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
971,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
972,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
973,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
974,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
975,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
976,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
977,48.7738991,-91.6386031,Atikokan (Canada),ON,2010-09-28T22:00:00.000Z,2010,9,Atikokan Airport,48.77129629999999,-91.6373615
978,48.716220299999996,-86.3758953,Marathon,ON,2014-06-14T22:00:00.000Z,2014,6,Marathon Airport,48.7591113,-86.3489556
979,46.2647102,-81.781010428831,Espanola (Canada),ON,1951-03-15T10:30:00.000Z,1951,3,Little Current Waterdrome,45.98388899999999,-81.95861099999999
980,48.7738991,-91.6386031,Atikokan (Canada),ON,2010-09-28T22:00:00.000Z,2010,9,Atikokan Airport,48.77129629999999,-91.6373615
981,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
982,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
983,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
984,49.1994786,-84.78911640000001,Cedar Point (Canada),ON,1987-06-20T12:15:00.000Z,1987,6,Granitehill Lake Waterdrome,49.098705,-85.200293
985,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
986,49.789617,-93.6748203,Lake Winnange (Canada),ON,2013-08-13T23:20:00.000Z,2013,8,Vermilion Bay Airport,49.88005700000001,-93.429593
987,49.70434385,-87.766674169786,Bearskin Lake (Canada),ON,2007-10-26T19:00:00.000Z,2007,10,,,
988,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
989,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
990,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
991,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
992,43.88265689999999,-79.2624675,Markham (Canada),ON,2007-06-29T03:00:00.000Z,2007,6,Tottenham/Volk Airport,43.993352,-79.781904
993,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
994,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
995,48.716220299999996,-86.3758953,Marathon,ON,2014-06-14T22:00:00.000Z,2014,6,Marathon Airport,48.7591113,-86.3489556
996,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
997,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
998,49.778224,-86.5396059,Longlac (Canada),ON,2007-06-17T01:00:00.000Z,2007,6,Hutchison Lake Waterdrome,49.78478,-86.94001899999999
999,49.5288403,-84.5630623171128,Angus (Canada),ON,2000-08-21T03:30:00.000Z,2000,8,Carey Lake Airport,49.743919,-84.03337700000002
1000,48.716220299999996,-86.3758953,Marathon,ON,2014-06-14T22:00:00.000Z,2014,6,Marathon Airport,48.7591113,-86.3489556
1001,46.0266765,-79.7193879,Restoule (Canada),ON,1999-09-07T23:08:00.000Z,1999,9,Sundridge South River Airport,45.82452430000001,-79.3297116
1002,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1003,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
1004,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1005,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
1006,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1007,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1008,48.40283779999999,-89.625413,Kakabeka Falls (Canada),ON,2015-01-01T01:00:00.000Z,2015,1,Kakabeka Falls Airport,48.4189,-89.5989
1009,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1010,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
1011,44.692686,-79.8696737,Penetanguishene (Canada),ON,2013-08-08T22:45:00.000Z,2013,8,Wyevale (Boker Field) Airport,44.6575774,-79.8816392
1012,45.025219299999996,-75.6544406,Kemptville (Canada),ON,2015-12-24T18:00:00.000Z,2015,12,Rideau Valley Air Park,45.103281,-75.627371
1013,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1014,48.6115924,-93.40919263466681,Fort Frances (Canada),ON,2014-08-08T21:00:00.000Z,2014,8,Burditt Lake Waterdome,48.918707,-93.799182
1015,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1016,49.1994786,-84.78911640000001,Cedar Point (Canada),ON,1987-06-20T12:15:00.000Z,1987,6,Granitehill Lake Waterdrome,49.098705,-85.200293
1017,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
1018,46.1770206,-77.6945747,Rolphton (Canada),ON,1997-06-01T19:30:00.000Z,1997,6,Deep River Airport,46.1164768,-77.5271121
1019,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1020,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1021,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1022,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1023,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1024,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1025,49.789617,-93.6748203,Lake Winnange (Canada),ON,2013-08-13T23:20:00.000Z,2013,8,Vermilion Bay Airport,49.88005700000001,-93.429593
1026,45.8023305,-81.72359770000001,Wikwemikong (Canada),ON,2008-05-15T15:00:00.000Z,2008,5,Little Current Waterdrome,45.98388899999999,-81.95861099999999
1027,48.716220299999996,-86.3758953,Marathon,ON,2014-06-14T22:00:00.000Z,2014,6,Marathon Airport,48.7591113,-86.3489556
1028,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1029,51.266667,-80.64999990000001,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1,Moosonee Airport,51.2897031,-80.6127405
1030,52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10,Attawapiskat Airport,52.9265542,-82.4304748
1031,49.1055984,-81.0136031,Cochrane (Canada),ON,2012-09-04T22:00:00.000Z,2012,9,Iroquois Falls Airport,48.74172000000001,-80.793052
1032,50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3,Sioux Lookout Heliport,50.0761876,-91.9184124
1033,50.1785158,-86.71333100000001,Northern Canada,ON,1995-02-06T01:00:00.000Z,1995,2,Hutchison Lake Waterdrome,49.78478,-86.94001899999999
1034,49.51988855,-84.56832260241299,Eagle (Canada),ON,2007-10-08T21:00:00.000Z,2007,10,Carey Lake Airport,49.743919,-84.03337700000002
1035,49.70434385,-87.766674169786,Bearskin Lake (Canada),ON,2007-10-26T19:00:00.000Z,2007,10,,,
1036,46.610331200000005,-81.00739240000001,Val Caron (Canada),ON,1974-11-15T15:40:00.000Z,1974,11,Greater Sudbury Airport,46.6228445,-80.7956531
